"Country or Area","Year","Value"
"Estonia","2008","150.394817419873"
"Estonia","2007","170.367740074701"
"Estonia","2006","154.56619902732"
"Estonia","2005","134.958268474771"
"Estonia","2004","119.327334223453"
"Estonia","2003","104.867951566727"
"Estonia","2002","98.8306106453945"
"Estonia","2001","97.1867162081839"
"Estonia","2000","79.1473138284342"
"Estonia","1999","63.394363404444"
"Estonia","1998","52.2518396218539"
"Estonia","1997","41.3138200581129"
"Estonia","1996","34.5582801517728"
"Estonia","1995","28.454399857753"
"Estonia","1994","22.9149299854698"
"Estonia","1993","20.0196946835335"
"Estonia","1992","17.51317997"
"European Union","2017","104900.11655767"
"European Union","2016","107067.315028461"
"European Union","2015","109201.201556277"
"European Union","2014","113298.67562627"
"European Union","2013","110845.705154644"
"European Union","2012","108554.339072994"
"European Union","2011","105503.772925004"
"European Union","2010","103844.774645629"
"European Union","2009","97856.5093971819"
"European Union","2008","96383.7024933034"
"European Union","2007","90781.805043222"
"European Union","2006","83528.0348923351"
"European Union","2005","77246.4680105803"
"European Union","2004","70331.2541512438"
"European Union","2003","65929.3648416649"
"European Union","2002","58439.0663684262"
"European Union","2001","54681.7999550649"
"European Union","2000","54925.4865506244"
"European Union","1999","53409.0584732212"
"European Union","1998","61634.0694675453"
"European Union","1997","59806.8526792344"
"European Union","1996","51721.2985544044"
"European Union","1995","44149.8009799001"
"European Union","1994","39378.5099741746"
"European Union","1993","34630.8938629599"
"European Union","1992","31636.5433302535"
"European Union","1991","29198.1322711794"
"European Union","1990","29140.9372182882"
"Finland","2017","1278.58423220739"
"Finland","2016","1359.13822155169"
"Finland","2015","1390.02251941155"
"Finland","2014","1420.02807588046"
"Finland","2013","1425.48787008307"
"Finland","2012","1418.12669202686"
"Finland","2011","1383.90904812145"
"Finland","2010","1383.77422391128"
"Finland","2009","1396.43164300553"
"Finland","2008","1393.03855922533"
"Finland","2007","1350.82587198078"
"Finland","2006","1314.79714807372"
"Finland","2005","1157.9096476273"
"Finland","2004","1082.51657799978"
"Finland","2003","978.751355621765"
"Finland","2002","880.740410656884"
"Finland","2001","786.504212659649"
"Finland","2000","715.399380975881"
"Finland","1999","540.275917834763"
"Finland","1998","442.448152449464"
"Finland","1997","333.483437349146"
"Finland","1996","233.43773451629"
"Finland","1995","149.809616160777"
"Finland","1994","81.238862214434"
"Finland","1993","0.20379561"
"Finland","1992","0.0456544"
"Finland","1991","0.03298412"
"Finland","1990","0.02094836"
"France","2017","18779.3890039865"
"France","2016","19345.237639675"
"France","2015","19187.3426160517"
"France","2014","18936.6769960713"
"France","2013","18905.9568720835"
"France","2012","18845.6289134515"
"France","2011","18486.0846310487"
"France","2010","17351.338168414"
"France","2009","16274.7263197732"
"France","2008","16136.452365009"
"France","2007","15251.5894918438"
"France","2006","14395.812914468"
"France","2005","13396.8089259879"
"France","2004","12110.6189620266"
"France","2003","10741.3795390196"
"France","2002","9365.92138177029"
"France","2001","8078.18568035124"
"France","2000","6629.80896885777"
"France","1999","5378.04131748462"
"France","1998","4299.7620803008"
"France","1997","4065.77529919617"
"France","1996","3251.52569644706"
"France","1995","1897.62656579343"
