"Country or Area","Year","Value"
"Italy","1997","28473.7376977842"
"Italy","1996","27503.9613746642"
"Italy","1995","27430.3766687062"
"Italy","1994","26357.7416483262"
"Italy","1993","26943.3422897887"
"Italy","1992","26484.0239249488"
"Italy","1991","27009.3430561813"
"Italy","1990","26083.8076729861"
"Japan","2017","20461.2908648594"
"Japan","2016","20261.8012988154"
"Japan","2015","20805.1429982423"
"Japan","2014","21201.9994512822"
"Japan","2013","21588.6763906106"
"Japan","2012","21532.3421777325"
"Japan","2011","21866.7129362953"
"Japan","2010","22281.7463917086"
"Japan","2009","22870.4191382281"
"Japan","2008","23523.3662908201"
"Japan","2007","24319.0414832971"
"Japan","2006","24938.9422076204"
"Japan","2005","25049.4272723524"
"Japan","2004","25462.2944998572"
"Japan","2003","25620.393680818"
"Japan","2002","25757.8846802437"
"Japan","2001","26290.8968075978"
"Japan","2000","29875.5921100275"
"Japan","1999","27360.8973909764"
"Japan","1998","33509.1943819128"
"Japan","1997","35095.409009041"
"Japan","1996","34299.2933412879"
"Japan","1995","33160.8439353554"
"Japan","1994","32835.5236349199"
"Japan","1993","31568.9826048732"
"Japan","1992","31697.3372988833"
"Japan","1991","31513.1666932403"
"Japan","1990","31787.7795836623"
"Latvia","2017","2021.08840458505"
"Latvia","2016","2006.91060596085"
"Latvia","2015","2019.29294318047"
"Latvia","2014","1954.60416927516"
"Latvia","2013","1915.83055644141"
"Latvia","2012","1897.14666028482"
"Latvia","2011","1817.88838572806"
"Latvia","2010","1822.94321623018"
"Latvia","2009","1791.42571508714"
"Latvia","2008","1774.88365708188"
"Latvia","2007","1790.57095435463"
"Latvia","2006","1732.09977813599"
"Latvia","2005","1728.95029837847"
"Latvia","2004","1686.00225299714"
"Latvia","2003","1696.9696874026"
"Latvia","2002","1649.32534052217"
"Latvia","2001","1680.34567375548"
"Latvia","2000","1599.57535219766"
"Latvia","1999","1588.11945780262"
"Latvia","1998","1657.13429466856"
"Latvia","1997","1709.7781114563"
"Latvia","1996","1710.59691568868"
"Latvia","1995","1712.61218568739"
"Latvia","1994","1868.86543700526"
"Latvia","1993","2107.5477881349"
"Latvia","1992","2541.44952101414"
"Latvia","1991","3099.68400342448"
"Latvia","1990","3217.28432736992"
"Liechtenstein","2017","9.72849325498384"
"Liechtenstein","2016","9.77185737374474"
"Liechtenstein","2015","9.9241392236276"
"Liechtenstein","2014","9.87762557387062"
"Liechtenstein","2013","9.97934115434908"
"Liechtenstein","2012","10.2651438159556"
"Liechtenstein","2011","10.3888770751035"
"Liechtenstein","2010","10.0013575531861"
"Liechtenstein","2009","10.2350420126531"
"Liechtenstein","2008","10.3412836560951"
"Liechtenstein","2007","10.1620004128553"
"Liechtenstein","2006","10.0847656868898"
"Liechtenstein","2005","9.8891621891703"
"Liechtenstein","2004","9.75595492966436"
"Liechtenstein","2003","10.0692718283744"
"Liechtenstein","2002","10.0510510664651"
"Liechtenstein","2001","9.91899251237486"
"Liechtenstein","2000","9.88061608310882"
"Liechtenstein","1999","10.0109164431591"
"Liechtenstein","1998","10.2612033160159"
"Liechtenstein","1997","10.5887010956118"
"Liechtenstein","1996","10.5668911151883"
"Liechtenstein","1995","10.6256413816221"
"Liechtenstein","1994","10.7263009834824"
"Liechtenstein","1993","10.7803642088994"
"Liechtenstein","1992","11.027724807759"
"Liechtenstein","1991","11.1088374287364"
"Liechtenstein","1990","10.9067294958135"
"Lithuania","2017","3074.39367103175"
"Lithuania","2016","3070.2291961852"
"Lithuania","2015","3144.59052691725"
"Lithuania","2014","3156.14474562478"
"Lithuania","2013","3012.01465233594"
"Lithuania","2012","3251.58458214296"
"Lithuania","2011","3434.64165750977"
"Lithuania","2010","3094.99636232593"
"Lithuania","2009","3172.32345749898"
"Lithuania","2008","5253.11848636002"
"Lithuania","2007","5516.61782134958"
"Lithuania","2006","4721.78578675694"
"Lithuania","2005","4772.95141684007"
"Lithuania","2004","4506.20040753079"
"Lithuania","2003","4283.37171064814"
"Lithuania","2002","4180.79231834612"
"Lithuania","2001","3947.26639937835"
"Lithuania","2000","3839.81693837763"
"Lithuania","1999","3641.70568652135"
"Lithuania","1998","3699.63792429005"
"Lithuania","1997","3466.88826255391"
"Lithuania","1996","3354.13111036751"
"Lithuania","1995","2906.2104522605"
"Lithuania","1994","2965.09541253865"
"Lithuania","1993","3329.45272609965"
"Lithuania","1992","3824.66538372036"
"Lithuania","1991","5542.15996733176"
"Lithuania","1990","5425.10085965065"
"Luxembourg","2017","317.858249762395"
"Luxembourg","2016","315.587735505228"
"Luxembourg","2015","306.270391371932"
"Luxembourg","2014","310.413110855825"
"Luxembourg","2013","308.265783518213"
"Luxembourg","2012","308.634705054274"
"Luxembourg","2011","318.40237398856"
"Luxembourg","2010","311.178434333761"
"Luxembourg","2009","306.519885696421"
"Luxembourg","2008","308.946560801268"
"Luxembourg","2007","302.356989874023"
"Luxembourg","2006","295.861074199155"
"Luxembourg","2005","296.645454021494"
"Luxembourg","2004","313.784617383497"
"Luxembourg","2003","288.079584777381"
"Luxembourg","2002","310.266593934922"
"Luxembourg","2001","313.823106237846"
"Luxembourg","2000","332.946831331751"
"Luxembourg","1999","333.19350149756"
"Luxembourg","1998","329.22805853624"
"Luxembourg","1997","328.812997810069"
"Luxembourg","1996","333.179753216611"
"Luxembourg","1995","331.799745697815"
"Luxembourg","1994","329.450061163279"
"Luxembourg","1993","330.46079640468"
"Luxembourg","1992","331.624379363378"
"Luxembourg","1991","344.721562216494"
"Luxembourg","1990","327.615151112465"
"Malta","2017","43.5097288293405"
"Malta","2016","41.7309886002043"
"Malta","2015","42.2587879301939"
"Malta","2014","43.4893106452074"
"Malta","2013","43.8785215890022"
"Malta","2012","44.9069270137377"
"Malta","2011","43.5900056824175"
"Malta","2010","50.0595153866194"
"Malta","2009","50.3933121661996"
"Malta","2008","53.6903515756978"
"Malta","2007","56.6905246060096"
"Malta","2006","56.3390313499291"
"Malta","2005","55.6752917212405"
"Malta","2004","55.9237364144104"
"Malta","2003","55.8974536104459"
"Malta","2002","56.3086839102985"
"Malta","2001","57.6512167874355"
"Malta","2000","58.8751907979837"
"Malta","1999","57.3541920320546"
"Malta","1998","59.954400599285"
"Malta","1997","57.9405084809455"
"Malta","1996","56.9110412381179"
"Malta","1995","60.3434613839731"
"Malta","1994","58.6478516059452"
"Malta","1993","57.8334555838609"
"Malta","1992","56.9935482184091"
