"Country or Area","Year","Value"
"Germany","2005","69455.0589100368"
"Germany","2004","72645.7585281548"
"Germany","2003","77732.6347815961"
"Germany","2002","81149.3035427876"
"Germany","2001","85239.6701513839"
"Germany","2000","88788.8565002727"
"Germany","1999","92925.7575562758"
"Germany","1998","93803.0248011196"
"Germany","1997","98885.9904387059"
"Germany","1996","103335.437494965"
"Germany","1995","105665.18564755"
"Germany","1994","108059.349919387"
"Germany","1993","112002.090067337"
"Germany","1992","111335.073276395"
"Germany","1991","114827.300434868"
"Germany","1990","120944.078776414"
"Greece","2017","9914.81888527472"
"Greece","2016","9665.02961130914"
"Greece","2015","10003.2050144884"
"Greece","2014","10174.611921728"
"Greece","2013","10390.2865413004"
"Greece","2012","10609.7034183786"
"Greece","2011","10816.3361167055"
"Greece","2010","11001.201115089"
"Greece","2009","10777.4865975972"
"Greece","2008","11122.625018671"
"Greece","2007","11175.3486241656"
"Greece","2006","11326.8716142432"
"Greece","2005","11239.0686520249"
"Greece","2004","11157.7301779436"
"Greece","2003","11120.6863209427"
"Greece","2002","11025.403296704"
"Greece","2001","10938.9417717662"
"Greece","2000","11629.7546249568"
"Greece","1999","11634.8768733216"
"Greece","1998","11640.7832708208"
"Greece","1997","11419.8630925471"
"Greece","1996","11471.9872344079"
"Greece","1995","11303.6183867144"
"Greece","1994","11149.0662574015"
"Greece","1993","11039.0967886038"
"Greece","1992","11014.3413899825"
"Greece","1991","10919.6107774262"
"Greece","1990","10906.8023255441"
"Hungary","2017","7538.67453352456"
"Hungary","2016","7388.77087194029"
"Hungary","2015","7407.09075471902"
"Hungary","2014","7427.89239654297"
"Hungary","2013","7541.21318291179"
"Hungary","2012","7758.97240866503"
"Hungary","2011","7752.35266491112"
"Hungary","2010","7876.62812300266"
"Hungary","2009","7879.74286803892"
"Hungary","2008","7883.61956231683"
"Hungary","2007","7989.37333963319"
"Hungary","2006","8024.57563959425"
"Hungary","2005","8185.33552888343"
"Hungary","2004","8371.33331951585"
"Hungary","2003","8868.55532630094"
"Hungary","2002","8647.90743668908"
"Hungary","2001","8718.46128589879"
"Hungary","2000","8777.70735435635"
"Hungary","1999","8652.62032770472"
"Hungary","1998","8594.11231029606"
"Hungary","1997","8692.3196182798"
"Hungary","1996","8824.09934372137"
"Hungary","1995","8686.95513715184"
"Hungary","1994","9042.95160065415"
"Hungary","1993","9525.97701332397"
"Hungary","1992","10051.1777268709"
"Hungary","1991","11331.4077428099"
"Hungary","1990","11632.5353305043"
"Iceland","2017","581.1022040108"
"Iceland","2016","593.569277295955"
"Iceland","2015","598.739292230901"
"Iceland","2014","598.792762452302"
"Iceland","2013","581.145823587585"
"Iceland","2012","572.608958841851"
"Iceland","2011","608.93748657873"
"Iceland","2010","632.346965359178"
"Iceland","2009","633.129317452047"
"Iceland","2008","639.510428868651"
"Iceland","2007","648.55910775272"
"Iceland","2006","645.431880965353"
"Iceland","2005","602.321854229012"
"Iceland","2004","611.836178068922"
"Iceland","2003","607.778762898598"
"Iceland","2002","611.025601464038"
"Iceland","2001","613.243315111622"
"Iceland","2000","601.724005041082"
"Iceland","1999","606.856612533381"
"Iceland","1998","600.947560787371"
"Iceland","1997","586.966224387584"
"Iceland","1996","586.421202779059"
"Iceland","1995","576.356388189456"
"Iceland","1994","576.456506611532"
"Iceland","1993","563.193389126673"
"Iceland","1992","550.125139673401"
"Iceland","1991","538.794284386184"
"Iceland","1990","542.563222965758"
"Ireland","2017","14034.2466474856"
"Ireland","2016","13715.3687915174"
"Ireland","2015","13321.2355955564"
"Ireland","2014","12980.719566532"
"Ireland","2013","12674.4899332422"
"Ireland","2012","12337.3007007178"
"Ireland","2011","12033.1416406873"
"Ireland","2010","12068.9824932861"
"Ireland","2009","12309.9869722959"
"Ireland","2008","12684.2907061124"
"Ireland","2007","12884.2292538841"
"Ireland","2006","13538.0149502534"
"Ireland","2005","13590.5182686604"
"Ireland","2004","13911.1745341087"
"Ireland","2003","14873.8541501925"
"Ireland","2002","14270.4786689475"
"Ireland","2001","14371.3000836926"
